path,length,count,board
"[[4, 2, 1], [2, 0, 2]]",2,3,6_hard_full
"[[4, 5, 1], [4, 0, 2]]",2,10,6_hard_full
"[[4, 5, 1], [2, 4, 2], [4, 2, 1], [4, 4, 2], [2, 2, 1]]",5,12,6_hard_full
"[[2, 3, 1], [3, 0, 2], [2, 2, 1]]",3,3,6_hard_full
"[[0, 0, 1], [4, 0, 2]]",2,6,6_hard_full
"[[2, 3, 1], [4, 4, 2], [2, 2, 1]]",3,902,6_hard_full
"[[2, 2, 1], [2, 5, 2], [4, 2, 1], [3, 2, 2], [2, 3, 1]]",5,1,6_hard_full
"[[2, 4, 1], [3, 2, 2], [4, 5, 1]]",3,1,6_hard_full
"[[4, 2, 1], [5, 3, 2], [5, 2, 1], [2, 3, 2], [0, 3, 1]]",5,18,6_hard_full
"[[4, 2, 1], [0, 3, 2], [2, 3, 1], [5, 2, 2]]",4,9,6_hard_full
"[[2, 4, 1], [5, 3, 2], [5, 2, 1]]",3,12,6_hard_full
"[[3, 2, 1], [5, 2, 2], [5, 3, 1], [2, 4, 2]]",4,6,6_hard_full
"[[4, 2, 1], [1, 5, 2]]",2,3,6_hard_full
"[[2, 0, 1], [2, 2, 2]]",2,445,6_hard_full
"[[4, 2, 1], [0, 0, 2], [2, 2, 1], [3, 2, 2], [0, 3, 1]]",5,10,6_hard_full
"[[2, 4, 1], [0, 0, 2], [2, 2, 1], [2, 3, 2], [0, 3, 1], [4, 3, 2]]",6,73,6_hard_full
"[[2, 0, 1], [1, 5, 2]]",2,58,6_hard_full
"[[2, 2, 1], [2, 4, 2], [4, 2, 1], [3, 2, 2], [4, 3, 1]]",5,55,6_hard_full
"[[2, 3, 1], [5, 3, 2], [5, 2, 1], [3, 2, 2]]",4,1,6_hard_full
"[[2, 2, 1], [3, 5, 2], [3, 2, 1]]",3,4,6_hard_full
"[[2, 2, 1], [4, 2, 2]]",2,108,6_hard_full
"[[2, 5, 1], [2, 3, 2]]",2,85,6_hard_full
"[[4, 3, 1], [3, 4, 2], [4, 2, 1], [4, 0, 2], [4, 4, 1]]",5,5,6_hard_full
"[[2, 0, 1], [2, 4, 2]]",2,118,6_hard_full
"[[4, 2, 1], [4, 4, 2], [2, 2, 1], [3, 2, 2], [2, 0, 1]]",5,160,6_hard_full
"[[4, 3, 1], [0, 3, 2]]",2,142,6_hard_full
"[[4, 2, 1], [4, 3, 2], [2, 3, 1], [5, 3, 2]]",4,1,6_hard_full
"[[4, 3, 1], [2, 2, 2], [0, 0, 1], [4, 4, 2]]",4,47,6_hard_full
"[[4, 5, 1], [2, 3, 2], [0, 3, 1], [4, 3, 2]]",4,227,6_hard_full
"[[3, 4, 1], [2, 4, 2], [4, 2, 1], [5, 5, 2]]",4,1,6_hard_full
"[[1, 4, 1], [4, 2, 2]]",2,47,6_hard_full
"[[1, 4, 1], [4, 4, 2], [2, 2, 1], [4, 2, 2], [2, 4, 1], [3, 4, 2]]",6,7,6_hard_full
"[[4, 3, 1], [2, 5, 2], [2, 2, 1]]",3,1,6_hard_full
"[[2, 2, 1], [5, 5, 2], [3, 0, 1], [0, 3, 2]]",4,1,6_hard_full
"[[3, 2, 1], [5, 3, 2], [5, 2, 1], [4, 4, 2], [2, 2, 1]]",5,83,6_hard_full
"[[2, 0, 1], [5, 3, 2], [5, 2, 1], [4, 4, 2], [2, 2, 1], [2, 3, 2], [0, 3, 1]]",7,3,6_hard_full
"[[4, 4, 1], [3, 0, 2]]",2,51,6_hard_full
"[[4, 2, 1], [0, 5, 2], [2, 0, 1]]",3,1,6_hard_full
"[[0, 0, 1], [2, 2, 2]]",2,22,6_hard_full
"[[2, 2, 1], [2, 3, 2], [0, 3, 1], [4, 3, 2]]",4,52,6_hard_full
"[[4, 5, 1], [0, 0, 2], [2, 2, 1]]",3,13,6_hard_full
"[[4, 2, 1], [2, 2, 2]]",2,801,6_hard_full
"[[4, 3, 1], [0, 5, 2], [4, 2, 1]]",3,6,6_hard_full
"[[4, 2, 1], [4, 3, 2], [2, 3, 1], [0, 2, 2]]",4,2,6_hard_full
"[[1, 0, 1]]",1,997,6_hard_full
"[[4, 2, 1], [0, 3, 2], [2, 3, 1], [4, 4, 2], [2, 2, 1]]",5,13,6_hard_full
"[[3, 2, 1], [5, 2, 2], [5, 3, 1], [4, 3, 2]]",4,19,6_hard_full
"[[2, 3, 1], [3, 5, 2], [2, 2, 1], [2, 0, 2]]",4,1,6_hard_full
"[[3, 2, 1], [4, 4, 2]]",2,1178,6_hard_full
"[[2, 0, 1], [5, 3, 2], [5, 2, 1]]",3,30,6_hard_full
"[[2, 0, 1], [4, 4, 2], [2, 2, 1], [2, 3, 2], [0, 3, 1]]",5,6,6_hard_full
"[[3, 2, 1], [4, 3, 2], [2, 3, 1]]",3,293,6_hard_full
"[[2, 2, 1], [3, 5, 2]]",2,126,6_hard_full
"[[2, 3, 1], [2, 4, 2], [4, 2, 1]]",3,466,6_hard_full
"[[3, 4, 1], [1, 4, 2]]",2,13,6_hard_full
"[[2, 5, 1], [0, 3, 2], [2, 3, 1], [0, 0, 2], [0, 2, 1]]",5,10,6_hard_full
"[[4, 4, 1], [2, 4, 2], [4, 2, 1]]",3,54,6_hard_full
"[[3, 4, 1], [2, 4, 2], [4, 2, 1], [2, 3, 2]]",4,8,6_hard_full
"[[2, 3, 1], [0, 2, 2], [3, 2, 1], [1, 4, 2]]",4,1,6_hard_full
"[[4, 2, 1], [4, 4, 2], [2, 2, 1], [3, 2, 2], [0, 3, 1], [3, 0, 2]]",6,14,6_hard_full
"[[2, 5, 1], [0, 3, 2], [2, 3, 1], [5, 5, 2]]",4,5,6_hard_full
"[[3, 4, 1], [2, 5, 2]]",2,96,6_hard_full
"[[4, 3, 1], [2, 3, 2], [0, 3, 1], [3, 0, 2]]",4,151,6_hard_full
"[[0, 3, 1], [3, 0, 2], [2, 4, 1]]",3,29,6_hard_full
"[[2, 2, 1], [5, 5, 2], [3, 2, 1], [0, 2, 2]]",4,3,6_hard_full
"[[2, 4, 1], [3, 2, 2]]",2,189,6_hard_full
"[[4, 2, 1], [4, 4, 2], [2, 2, 1], [3, 2, 2], [4, 0, 1], [4, 3, 2], [2, 3, 1], [2, 0, 2]]",8,5,6_hard_full
"[[4, 2, 1], [2, 3, 2]]",2,888,6_hard_full
"[[3, 4, 1], [2, 5, 2], [2, 3, 1]]",3,4,6_hard_full
"[[1, 0, 1], [0, 3, 2], [2, 3, 1], [0, 0, 2], [0, 2, 1], [2, 2, 2]]",6,2,6_hard_full
"[[3, 4, 1], [5, 3, 2], [5, 2, 1], [0, 5, 2]]",4,2,6_hard_full
"[[3, 2, 1], [5, 2, 2], [5, 3, 1], [2, 4, 2], [4, 2, 1], [2, 2, 2], [2, 0, 1]]",7,2,6_hard_full
"[[3, 2, 1], [0, 3, 2], [2, 3, 1]]",3,665,6_hard_full
"[[0, 3, 1], [3, 0, 2], [0, 5, 1], [0, 2, 2]]",4,39,6_hard_full
"[[2, 2, 1], [0, 5, 2], [2, 3, 1], [2, 0, 2], [2, 4, 1]]",5,5,6_hard_full
"[[4, 4, 1], [1, 0, 2]]",2,1,6_hard_full
"[[3, 2, 1], [5, 2, 2], [5, 3, 1], [4, 5, 2]]",4,17,6_hard_full
"[[0, 0, 1], [4, 4, 2], [2, 2, 1], [4, 3, 2], [2, 3, 1], [2, 0, 2]]",6,3,6_hard_full
"[[2, 3, 1], [5, 3, 2], [5, 2, 1], [0, 2, 2]]",4,1,6_hard_full
"[[0, 0, 1], [0, 3, 2]]",2,11,6_hard_full
"[[0, 0, 1], [4, 2, 2]]",2,7,6_hard_full
"[[3, 2, 1], [0, 2, 2], [2, 3, 1], [1, 4, 2], [5, 0, 1]]",5,4,6_hard_full
"[[0, 0, 1], [1, 5, 2]]",2,12,6_hard_full
"[[3, 4, 1], [4, 4, 2], [2, 2, 1], [2, 4, 2]]",4,1,6_hard_full
"[[3, 2, 1], [5, 2, 2], [5, 3, 1], [4, 4, 2]]",4,8,6_hard_full
"[[3, 2, 1], [3, 4, 2], [2, 2, 1], [0, 2, 2]]",4,16,6_hard_full
"[[3, 2, 1], [0, 2, 2], [4, 2, 1]]",3,1,6_hard_full
"[[2, 2, 1], [2, 0, 2]]",2,53,6_hard_full
"[[2, 5, 1], [0, 3, 2], [2, 3, 1], [4, 4, 2], [2, 2, 1]]",5,6,6_hard_full
"[[2, 3, 1], [3, 0, 2], [1, 4, 1]]",3,2,6_hard_full
"[[2, 3, 1], [5, 2, 2], [5, 3, 1], [3, 4, 2]]",4,2,6_hard_full
"[[4, 2, 1], [0, 2, 2], [0, 3, 1]]",3,12,6_hard_full
"[[2, 0, 1], [5, 3, 2], [5, 2, 1], [4, 4, 2], [2, 2, 1]]",5,5,6_hard_full
"[[4, 3, 1], [2, 3, 2], [0, 3, 1]]",3,167,6_hard_full
"[[3, 4, 1], [4, 2, 2], [2, 4, 1]]",3,118,6_hard_full
"[[2, 2, 1], [2, 5, 2], [0, 3, 1]]",3,2,6_hard_full
"[[4, 3, 1], [0, 0, 2], [2, 2, 1]]",3,210,6_hard_full
"[[4, 2, 1], [0, 3, 2], [2, 3, 1], [1, 4, 2]]",4,18,6_hard_full
"[[4, 4, 1], [5, 3, 2], [5, 2, 1]]",3,53,6_hard_full
"[[4, 2, 1], [0, 3, 2], [2, 3, 1], [5, 5, 2], [2, 2, 1], [3, 2, 2]]",6,1,6_hard_full
"[[3, 4, 1], [0, 3, 2], [2, 3, 1], [4, 5, 2], [1, 4, 1], [2, 4, 2], [3, 2, 1]]",7,9,6_hard_full
"[[0, 3, 1], [3, 0, 2], [2, 3, 1]]",3,152,6_hard_full
"[[2, 4, 1], [3, 2, 2], [1, 4, 1]]",3,1,6_hard_full
"[[3, 4, 1], [2, 4, 2], [4, 2, 1], [3, 0, 2]]",4,8,6_hard_full
"[[4, 4, 1], [5, 0, 2]]",2,23,6_hard_full
"[[2, 2, 1], [2, 4, 2], [4, 2, 1], [3, 2, 2], [4, 3, 1], [4, 0, 2], [4, 4, 1]]",7,17,6_hard_full
"[[0, 3, 1], [3, 0, 2]]",2,3982,6_hard_full
"[[2, 3, 1], [5, 2, 2]]",2,347,6_hard_full
"[[0, 5, 1], [0, 3, 2], [2, 3, 1], [4, 4, 2], [2, 2, 1]]",5,18,6_hard_full
"[[2, 0, 1], [5, 3, 2], [5, 2, 1], [4, 4, 2], [2, 2, 1], [2, 3, 2]]",6,4,6_hard_full
"[[2, 5, 1], [5, 3, 2], [5, 2, 1]]",3,18,6_hard_full
"[[4, 2, 1], [4, 3, 2], [2, 3, 1], [0, 0, 2]]",4,13,6_hard_full
"[[2, 3, 1], [1, 0, 2]]",2,55,6_hard_full
"[[1, 4, 1], [4, 4, 2], [2, 2, 1], [0, 3, 2], [2, 3, 1]]",5,14,6_hard_full
"[[0, 0, 1], [5, 2, 2], [5, 3, 1]]",3,52,6_hard_full
"[[1, 0, 1], [5, 2, 2], [5, 3, 1]]",3,23,6_hard_full
"[[4, 2, 1], [5, 3, 2], [5, 2, 1], [2, 3, 2]]",4,22,6_hard_full
"[[0, 5, 1], [2, 4, 2], [4, 2, 1], [2, 3, 2], [0, 3, 1]]",5,38,6_hard_full
"[[2, 3, 1], [2, 4, 2], [4, 2, 1], [0, 0, 2]]",4,7,6_hard_full
"[[2, 3, 1], [2, 4, 2], [4, 2, 1], [5, 2, 2]]",4,1,6_hard_full
"[[2, 3, 1], [4, 3, 2]]",2,70,6_hard_full
"[[3, 4, 1], [5, 3, 2], [5, 2, 1], [0, 0, 2]]",4,3,6_hard_full
"[[2, 2, 1], [5, 3, 2], [5, 2, 1], [1, 5, 2]]",4,2,6_hard_full
"[[2, 5, 1], [4, 4, 2], [2, 2, 1], [2, 3, 2]]",4,4,6_hard_full
"[[2, 4, 1], [3, 2, 2], [3, 4, 1], [1, 4, 2]]",4,3,6_hard_full
"[[4, 3, 1], [5, 0, 2]]",2,17,6_hard_full
"[[3, 2, 1], [0, 2, 2], [4, 3, 1], [1, 0, 2]]",4,1,6_hard_full
"[[3, 2, 1], [3, 5, 2], [2, 2, 1], [0, 2, 2]]",4,13,6_hard_full
"[[2, 3, 1], [4, 3, 2], [3, 2, 1], [1, 4, 2]]",4,3,6_hard_full
"[[1, 4, 1]]",1,499,6_hard_full
"[[2, 2, 1], [5, 3, 2], [5, 2, 1], [2, 3, 2], [0, 3, 1]]",5,2,6_hard_full
"[[1, 0, 1], [0, 0, 2]]",2,65,6_hard_full
"[[0, 5, 1], [2, 2, 2], [0, 0, 1]]",3,127,6_hard_full
"[[0, 3, 1], [3, 0, 2], [5, 0, 1]]",3,12,6_hard_full
"[[4, 2, 1], [0, 3, 2], [2, 3, 1]]",3,429,6_hard_full
"[[4, 2, 1], [0, 3, 2], [2, 3, 1], [5, 2, 2], [5, 3, 1], [2, 0, 2]]",6,3,6_hard_full
"[[2, 2, 1], [3, 2, 2], [3, 0, 1]]",3,1,6_hard_full
"[[2, 3, 1], [3, 5, 2], [2, 2, 1]]",3,8,6_hard_full
"[[2, 3, 1], [5, 5, 2], [2, 2, 1]]",3,6,6_hard_full
"[[2, 4, 1], [5, 2, 2], [5, 3, 1], [0, 3, 2], [2, 3, 1], [2, 2, 2]]",6,3,6_hard_full
"[[0, 3, 1], [3, 0, 2], [0, 2, 1]]",3,62,6_hard_full
"[[0, 5, 1], [2, 4, 2], [4, 2, 1], [3, 5, 2], [0, 2, 1], [0, 3, 2]]",6,2,6_hard_full
"[[0, 0, 1], [4, 2, 2], [2, 4, 1]]",3,6,6_hard_full
"[[0, 3, 1], [3, 0, 2], [3, 4, 1]]",3,56,6_hard_full
"[[2, 2, 1], [2, 4, 2], [4, 2, 1], [3, 2, 2], [2, 3, 1]]",5,1,6_hard_full
"[[4, 2, 1], [4, 4, 2], [2, 2, 1]]",3,787,6_hard_full
"[[3, 4, 1], [5, 3, 2], [5, 2, 1], [2, 4, 2], [4, 2, 1]]",5,2,6_hard_full
"[[4, 2, 1], [4, 3, 2], [2, 3, 1], [4, 4, 2]]",4,6,6_hard_full
"[[3, 4, 1], [5, 3, 2]]",2,115,6_hard_full
"[[4, 2, 1], [0, 3, 2], [2, 3, 1], [1, 4, 2], [2, 0, 1]]",5,2,6_hard_full
"[[4, 3, 1], [3, 4, 2], [4, 2, 1], [4, 0, 2]]",4,8,6_hard_full
"[[2, 2, 1], [2, 4, 2], [4, 2, 1], [3, 2, 2], [2, 0, 1]]",5,50,6_hard_full
"[[2, 2, 1], [2, 3, 2]]",2,81,6_hard_full
"[[2, 3, 1], [5, 2, 2], [5, 3, 1], [3, 0, 2]]",4,2,6_hard_full
"[[0, 5, 1], [2, 5, 2], [0, 3, 1]]",3,31,6_hard_full
"[[4, 2, 1], [0, 3, 2], [2, 3, 1], [4, 3, 2]]",4,4,6_hard_full
"[[3, 4, 1], [4, 2, 2], [2, 4, 1], [1, 4, 2], [0, 5, 1]]",5,1,6_hard_full
"[[3, 2, 1], [3, 0, 2], [2, 2, 1], [0, 2, 2], [4, 2, 1]]",5,1,6_hard_full
"[[2, 2, 1], [2, 5, 2], [3, 2, 1], [0, 2, 2]]",4,11,6_hard_full
"[[4, 4, 1], [5, 2, 2]]",2,68,6_hard_full
"[[2, 3, 1], [3, 4, 2]]",2,224,6_hard_full
"[[2, 2, 1]]",1,5815,6_hard_full
"[[4, 2, 1], [4, 3, 2], [2, 3, 1], [5, 0, 2]]",4,1,6_hard_full
"[[2, 2, 1], [5, 5, 2], [3, 0, 1]]",3,2,6_hard_full
"[[0, 0, 1], [5, 3, 2]]",2,66,6_hard_full
"[[4, 2, 1], [0, 0, 2], [2, 2, 1]]",3,536,6_hard_full
"[[4, 2, 1], [0, 2, 2], [4, 3, 1], [4, 0, 2], [4, 4, 1]]",5,3,6_hard_full
"[[2, 3, 1], [5, 3, 2], [5, 2, 1], [0, 0, 2]]",4,2,6_hard_full
"[[2, 3, 1]]",1,8974,6_hard_full
"[[3, 4, 1], [2, 5, 2], [2, 3, 1], [4, 5, 2]]",4,2,6_hard_full
"[[0, 0, 1], [2, 3, 2]]",2,111,6_hard_full
"[[0, 3, 1], [3, 0, 2], [5, 2, 1]]",3,10,6_hard_full
"[[0, 3, 1], [3, 0, 2], [1, 5, 1]]",3,2,6_hard_full
"[[4, 3, 1], [2, 4, 2]]",2,1080,6_hard_full
"[[2, 3, 1], [3, 0, 2]]",2,109,6_hard_full
"[[2, 2, 1], [4, 3, 2], [2, 3, 1], [2, 0, 2], [2, 4, 1]]",5,149,6_hard_full
"[[0, 3, 1]]",1,3987,6_hard_full
"[[2, 0, 1], [5, 3, 2]]",2,32,6_hard_full
"[[0, 3, 1], [3, 0, 2], [4, 4, 1]]",3,13,6_hard_full
"[[4, 2, 1], [3, 5, 2], [2, 3, 1]]",3,3,6_hard_full
"[[1, 4, 1], [0, 3, 2], [2, 3, 1], [3, 2, 2], [2, 2, 1], [2, 0, 2], [2, 4, 1]]",7,7,6_hard_full
"[[2, 2, 1], [4, 3, 2], [2, 3, 1]]",3,195,6_hard_full
"[[3, 2, 1], [5, 2, 2], [5, 3, 1], [4, 3, 2], [2, 3, 1]]",5,16,6_hard_full
"[[3, 4, 1], [0, 3, 2], [2, 3, 1], [4, 5, 2], [2, 4, 1], [1, 4, 2]]",6,13,6_hard_full
"[[4, 2, 1], [3, 2, 2], [5, 3, 1]]",3,1,6_hard_full
"[[4, 2, 1], [4, 4, 2], [2, 2, 1], [3, 2, 2], [0, 3, 1]]",5,22,6_hard_full
"[[2, 5, 1], [0, 3, 2]]",2,161,6_hard_full
"[[4, 4, 1], [0, 0, 2], [2, 2, 1], [0, 2, 2], [0, 3, 1]]",5,4,6_hard_full
"[[3, 4, 1], [2, 4, 2], [4, 2, 1], [3, 5, 2]]",4,5,6_hard_full
"[[2, 3, 1], [3, 5, 2]]",2,314,6_hard_full
"[[3, 4, 1], [2, 3, 2]]",2,659,6_hard_full
"[[2, 5, 1], [0, 3, 2], [2, 3, 1], [4, 4, 2], [2, 2, 1], [2, 0, 2], [2, 4, 1]]",7,4,6_hard_full
"[[2, 2, 1], [5, 5, 2], [3, 2, 1]]",3,5,6_hard_full
"[[2, 0, 1], [0, 0, 2]]",2,1,6_hard_full
"[[4, 4, 1], [3, 5, 2]]",2,5,6_hard_full
"[[3, 4, 1], [0, 3, 2], [2, 3, 1], [4, 5, 2], [2, 2, 1]]",5,2,6_hard_full
"[[2, 3, 1], [2, 4, 2], [4, 2, 1], [2, 2, 2], [0, 0, 1]]",5,1,6_hard_full
"[[2, 2, 1], [2, 3, 2], [0, 3, 1]]",3,66,6_hard_full
"[[3, 4, 1], [4, 4, 2], [2, 2, 1], [0, 0, 2]]",4,1,6_hard_full
"[[4, 5, 1], [2, 4, 2], [4, 2, 1], [4, 4, 2]]",4,13,6_hard_full
"[[3, 4, 1], [0, 5, 2]]",2,5,6_hard_full
"[[1, 0, 1], [5, 2, 2], [5, 3, 1], [2, 4, 2]]",4,1,6_hard_full
"[[2, 2, 1], [3, 4, 2], [4, 2, 1], [3, 2, 2]]",4,1,6_hard_full
"[[4, 2, 1], [0, 3, 2], [2, 3, 1], [3, 5, 2], [4, 3, 1]]",5,3,6_hard_full
"[[4, 2, 1], [0, 3, 2], [2, 3, 1], [4, 4, 2]]",4,18,6_hard_full
"[[4, 3, 1], [4, 4, 2]]",2,344,6_hard_full
"[[4, 2, 1], [2, 3, 2], [0, 3, 1]]",3,864,6_hard_full
"[[1, 4, 1], [2, 2, 2], [0, 0, 1]]",3,65,6_hard_full
"[[4, 2, 1], [5, 3, 2], [5, 2, 1], [4, 4, 2], [2, 2, 1]]",5,36,6_hard_full
"[[3, 4, 1], [1, 5, 2]]",2,13,6_hard_full
"[[2, 5, 1], [0, 3, 2], [2, 3, 1], [2, 2, 2]]",4,10,6_hard_full
"[[2, 2, 1], [2, 5, 2], [4, 2, 1], [3, 2, 2], [4, 3, 1]]",5,1,6_hard_full
"[[3, 2, 1], [5, 3, 2], [5, 2, 1], [0, 3, 2], [2, 3, 1], [1, 4, 2]]",6,44,6_hard_full
"[[3, 2, 1], [0, 3, 2], [2, 3, 1], [1, 4, 2]]",4,635,6_hard_full
"[[1, 0, 1], [2, 3, 2]]",2,394,6_hard_full
"[[0, 5, 1], [0, 0, 2]]",2,8,6_hard_full
"[[4, 4, 1], [2, 4, 2], [4, 2, 1], [4, 3, 2], [2, 3, 1]]",5,39,6_hard_full
"[[2, 0, 1], [4, 4, 2], [2, 2, 1], [2, 3, 2]]",4,8,6_hard_full
"[[0, 5, 1], [0, 0, 2], [2, 2, 1]]",3,6,6_hard_full
"[[0, 3, 1], [3, 0, 2], [4, 2, 1]]",3,159,6_hard_full
"[[0, 3, 1], [3, 0, 2], [4, 3, 1]]",3,39,6_hard_full
"[[4, 3, 1], [4, 5, 2]]",2,17,6_hard_full
"[[2, 2, 1], [3, 5, 2], [5, 2, 1]]",3,1,6_hard_full
"[[3, 2, 1], [5, 3, 2], [5, 2, 1], [2, 2, 2]]",4,38,6_hard_full
"[[2, 3, 1], [2, 4, 2], [4, 2, 1], [5, 5, 2]]",4,2,6_hard_full
"[[2, 3, 1], [5, 3, 2], [5, 2, 1], [2, 4, 2], [4, 2, 1]]",5,1,6_hard_full
"[[3, 4, 1], [2, 4, 2], [4, 2, 1], [2, 3, 2], [0, 3, 1]]",5,7,6_hard_full
"[[2, 0, 1], [2, 2, 2], [0, 0, 1], [4, 4, 2]]",4,425,6_hard_full
"[[2, 2, 1], [5, 5, 2], [4, 2, 1]]",3,3,6_hard_full
"[[4, 4, 1], [2, 0, 2]]",2,2,6_hard_full
"[[1, 0, 1], [2, 4, 2], [4, 2, 1], [3, 4, 2], [4, 4, 1], [4, 3, 2], [2, 3, 1]]",7,25,6_hard_full
"[[1, 4, 1], [4, 4, 2], [2, 2, 1], [5, 3, 2]]",4,3,6_hard_full
"[[4, 2, 1], [4, 3, 2], [2, 3, 1], [4, 4, 2], [2, 2, 1], [3, 2, 2], [2, 0, 1]]",7,1,6_hard_full
"[[1, 0, 1], [2, 3, 2], [0, 3, 1], [4, 3, 2]]",4,377,6_hard_full
"[[4, 2, 1], [5, 3, 2], [5, 2, 1], [2, 2, 2], [0, 0, 1]]",5,14,6_hard_full
"[[4, 3, 1], [2, 5, 2], [4, 2, 1]]",3,1,6_hard_full
"[[4, 4, 1], [1, 5, 2]]",2,4,6_hard_full
"[[4, 5, 1], [0, 3, 2], [2, 3, 1], [3, 4, 2], [3, 2, 1], [1, 4, 2]]",6,17,6_hard_full
"[[2, 2, 1], [3, 0, 2], [2, 3, 1]]",3,1,6_hard_full
"[[4, 2, 1], [4, 3, 2], [2, 3, 1], [3, 0, 2]]",4,2,6_hard_full
"[[3, 2, 1], [5, 3, 2], [5, 2, 1], [2, 4, 2], [4, 2, 1], [2, 2, 2], [0, 0, 1]]",7,7,6_hard_full
"[[0, 5, 1], [2, 5, 2], [4, 3, 1]]",3,2,6_hard_full
"[[2, 2, 1], [3, 4, 2], [0, 3, 1]]",3,2,6_hard_full
"[[0, 3, 1], [3, 0, 2], [0, 5, 1]]",3,45,6_hard_full
"[[2, 0, 1], [4, 4, 2]]",2,13,6_hard_full
"[[1, 4, 1], [0, 0, 2], [2, 2, 1]]",3,9,6_hard_full
"[[0, 5, 1], [0, 3, 2], [2, 3, 1], [2, 2, 2], [0, 0, 1], [4, 4, 2]]",6,4,6_hard_full
"[[2, 0, 1], [2, 3, 2], [0, 3, 1], [4, 3, 2]]",4,34,6_hard_full
"[[3, 2, 1], [5, 3, 2], [5, 2, 1], [4, 2, 2], [2, 4, 1], [4, 3, 2]]",6,2,6_hard_full
"[[2, 3, 1], [0, 0, 2], [2, 2, 1], [2, 0, 2], [2, 4, 1]]",5,577,6_hard_full
"[[3, 2, 1], [5, 3, 2], [5, 2, 1], [3, 4, 2], [2, 3, 1], [1, 4, 2], [5, 0, 1]]",7,1,6_hard_full
"[[2, 2, 1], [4, 3, 2], [2, 3, 1], [2, 0, 2]]",4,170,6_hard_full
"[[1, 4, 1], [4, 4, 2], [2, 2, 1], [2, 3, 2], [0, 3, 1]]",5,10,6_hard_full
"[[3, 4, 1], [5, 3, 2], [5, 2, 1], [2, 2, 2], [0, 0, 1], [4, 4, 2]]",6,4,6_hard_full
"[[3, 4, 1], [0, 2, 2]]",2,34,6_hard_full
"[[4, 2, 1]]",1,5982,6_hard_full
"[[3, 2, 1], [5, 3, 2], [5, 2, 1], [0, 0, 2], [2, 2, 1], [0, 2, 2], [4, 2, 1]]",7,4,6_hard_full
"[[3, 2, 1], [2, 4, 2], [4, 2, 1]]",3,287,6_hard_full
"[[1, 4, 1], [4, 4, 2], [2, 2, 1], [3, 4, 2], [2, 4, 1], [2, 3, 2]]",6,6,6_hard_full
"[[3, 2, 1], [5, 3, 2], [5, 2, 1], [4, 5, 2]]",4,2,6_hard_full
"[[4, 4, 1], [2, 2, 2], [0, 0, 1]]",3,5,6_hard_full
"[[2, 4, 1], [5, 2, 2], [5, 3, 1]]",3,35,6_hard_full
"[[2, 3, 1], [0, 0, 2], [2, 2, 1]]",3,728,6_hard_full
"[[4, 2, 1], [0, 3, 2], [2, 3, 1], [3, 5, 2]]",4,49,6_hard_full
"[[1, 0, 1], [2, 4, 2], [4, 2, 1], [3, 4, 2], [4, 4, 1], [4, 3, 2], [2, 3, 1], [5, 2, 2]]",8,1,6_hard_full
"[[4, 2, 1], [4, 4, 2], [2, 2, 1], [3, 2, 2], [4, 5, 1]]",5,1,6_hard_full
"[[2, 3, 1], [5, 2, 2], [5, 3, 1]]",3,306,6_hard_full
"[[2, 4, 1], [5, 2, 2], [5, 3, 1], [0, 3, 2], [2, 3, 1], [2, 2, 2], [0, 0, 1]]",7,2,6_hard_full
"[[0, 3, 1], [3, 0, 2], [5, 5, 1]]",3,3,6_hard_full
"[[3, 2, 1], [4, 2, 2], [2, 4, 1]]",3,62,6_hard_full
"[[4, 2, 1], [2, 3, 2], [0, 3, 1], [4, 3, 2]]",4,841,6_hard_full
"[[4, 3, 1], [1, 4, 2]]",2,4,6_hard_full
"[[3, 2, 1], [5, 3, 2], [5, 2, 1], [4, 3, 2]]",4,14,6_hard_full
"[[2, 3, 1], [3, 4, 2], [3, 2, 1], [1, 4, 2]]",4,1,6_hard_full
"[[2, 2, 1], [1, 4, 2], [0, 3, 1]]",3,1,6_hard_full
"[[2, 2, 1], [0, 3, 2], [2, 3, 1], [2, 0, 2]]",4,385,6_hard_full
"[[0, 5, 1], [4, 4, 2]]",2,17,6_hard_full
"[[4, 4, 1], [2, 3, 2], [0, 3, 1]]",3,47,6_hard_full
"[[2, 2, 1], [4, 5, 2], [4, 2, 1]]",3,1,6_hard_full
"[[3, 2, 1], [5, 3, 2], [5, 2, 1], [0, 0, 2]]",4,13,6_hard_full
"[[2, 2, 1], [5, 3, 2], [5, 2, 1], [2, 3, 2], [0, 3, 1], [4, 3, 2]]",6,1,6_hard_full
"[[1, 4, 1], [4, 4, 2], [2, 2, 1], [3, 4, 2]]",4,8,6_hard_full
"[[4, 3, 1], [1, 0, 2]]",2,29,6_hard_full
"[[2, 2, 1], [5, 3, 2], [5, 2, 1], [4, 3, 2]]",4,1,6_hard_full
"[[2, 3, 1], [3, 5, 2], [3, 4, 1]]",3,2,6_hard_full
"[[4, 5, 1], [2, 3, 2], [0, 3, 1]]",3,238,6_hard_full
"[[2, 3, 1], [2, 5, 2]]",2,71,6_hard_full
"[[3, 2, 1], [5, 3, 2], [5, 2, 1], [2, 2, 2], [0, 0, 1]]",5,32,6_hard_full
"[[2, 5, 1], [4, 4, 2], [2, 2, 1], [2, 4, 2], [3, 4, 1]]",5,8,6_hard_full
